Entity,Group,Value Name,Value Type,Value,Rank,Start Time,End Time
Q242,alias,language,en-gb,British Honduras,,,
Q242,alias,language,it,Honduras Britannico,,,
Q242,alias,language,uk,Британський Гондурас,,,
,,,,,,,
Q242,description,language,en,country in Central America,,,
Q242,description,language,fr,pays d'Amérique centrale,,,
Q242,description,language,es,país en Centroamérica,,,
Q242,description,language,en-gb,Country in Central America,,,
Q242,description,language,it,nazione dell'America Centrale,,,
Q242,description,language,de,Staat in Zentralamerika,,,
Q242,description,language,ru,страна в Центральной Америке,,,
Q242,description,language,fi,valtio Keski-Amerikassa,,,
Q242,description,language,ilo,pagilian idiay Tengnga nga Amerika,,,
Q242,description,language,nb,land i Mellom-Amerika,,,
Q242,description,language,nl,land,,,
Q242,description,language,sv,land i Centralamerika,,,
Q242,description,language,pt-br,país da América Central,,,
Q242,description,language,sr,држава у Средњој Америци,,,
Q242,description,language,sr-ec,држава у Средњој Америци,,,
Q242,description,language,sr-el,država u Srednjoj Americi,,,
Q242,description,language,zh-hans,中美洲国家之一,,,
Q242,description,language,he,מדינה במרכז אמריקה,,,
Q242,description,language,uk,країна в Центральній Америці,,,
Q242,description,language,hu,állam Közép-Amerikában,,,
,,,,,,,
Q242,label,language,en,Belize,,,
Q242,label,language,fr,Belize,,,
Q242,label,language,es,Belice,,,
Q242,label,language,be-tarask,Бэліз,,,
Q242,label,language,yue,伯利茲,,,
Q242,label,language,sgs,Belėzos,,,
Q242,label,language,rup,Belize,,,
Q242,label,language,nan,Belize,,,
Q242,label,language,vro,Belize,,,
Q242,label,language,en-gb,Belize,,,
Q242,label,language,de,Belize,,,
Q242,label,language,it,Belize,,,
Q242,label,language,en-ca,Belize,,,
Q242,label,language,nl,Belize,,,
Q242,label,language,ru,Белиз,,,
Q242,label,language,sw,Belize,,,
Q242,label,language,ace,Belize,,,
Q242,label,language,af,Belize,,,
Q242,label,language,am,ቤሊዝ,,,
Q242,label,language,an,Belize,,,
Q242,label,language,ar,بليز,,,
Q242,label,language,arz,بيليز,,,
Q242,label,language,ast,Belize,,,
Q242,label,language,ay,Wilisi,,,
Q242,label,language,az,Beliz,,,
Q242,label,language,bcl,Belisa,,,
Q242,label,language,be,Беліз,,,
Q242,label,language,bg,Белиз,,,
Q242,label,language,bm,Belize,,,
Q242,label,language,bn,বেলিজ,,,
Q242,label,language,bo,བེ་ལི་ཛི།,,,
Q242,label,language,bpy,বেলিজ,,,
Q242,label,language,br,Belize,,,
Q242,label,language,bs,Beliz,,,
Q242,label,language,ca,Belize,,,
Q242,label,language,ce,Белиз,,,
Q242,label,language,ceb,Belize,,,
Q242,label,language,ckb,بەلیز,,,
Q242,label,language,cs,Belize,,,
Q242,label,language,cv,Белиз,,,
Q242,label,language,cy,Belize,,,
Q242,label,language,da,Belize,,,
Q242,label,language,de-ch,Belize,,,
Q242,label,language,diq,Beliz,,,
Q242,label,language,dsb,Belize,,,
Q242,label,language,dv,ބެލީޒު,,,
Q242,label,language,dz,བེ་ལིཛ།,,,
Q242,label,language,ee,Belize,,,
Q242,label,language,el,Μπελίζε,,,
Q242,label,language,eo,Belizo,,,
Q242,label,language,et,Belize,,,
Q242,label,language,eu,Belize,,,
Q242,label,language,ext,Belici,,,
Q242,label,language,fa,بلیز,,,
Q242,label,language,fi,Belize,,,
Q242,label,language,fo,Belis,,,
Q242,label,language,frp,Belize,,,
Q242,label,language,frr,Belize,,,
Q242,label,language,fy,Belize,,,
Q242,label,language,ga,An Bheilís,,,
Q242,label,language,gag,Beliz,,,
Q242,label,language,gd,Beilise,,,
Q242,label,language,gl,Belice,,,
Q242,label,language,gn,Mbelise,,,
Q242,label,language,gv,Yn Veleesh,,,
Q242,label,language,he,בליז,,,
Q242,label,language,hi,बेलीज़,,,
Q242,label,language,hif,Belize,,,
Q242,label,language,hr,Belize,,,
Q242,label,language,hsb,Belize,,,
Q242,label,language,ht,Beliz,,,
Q242,label,language,hu,Belize,,,
Q242,label,language,hy,Բելիզ,,,
Q242,label,language,ia,Belize,,,
Q242,label,language,id,Belize,,,
Q242,label,language,ie,Belize,,,
Q242,label,language,ilo,Belis,,,
Q242,label,language,io,Belize,,,
Q242,label,language,is,Belís,,,
Q242,label,language,ja,ベリーズ,,,
Q242,label,language,jbo,beliz,,,
Q242,label,language,jv,Belize,,,
Q242,label,language,ka,ბელიზი,,,
Q242,label,language,kk,Белиз,,,
Q242,label,language,kn,ಬೆಲೀಜ್,,,
Q242,label,language,ko,벨리즈,,,
Q242,label,language,ku,Belîze,,,
Q242,label,language,kw,Belisa,,,
Q242,label,language,la,Beliza,,,
Q242,label,language,lb,Belize,,,
Q242,label,language,li,Belize,,,
Q242,label,language,lij,Belize,,,
Q242,label,language,lmo,Belize,,,
Q242,label,language,ln,Belize,,,
Q242,label,language,lt,Belizas,,,
Q242,label,language,lv,Beliza,,,
Q242,label,language,mhr,Белиз,,,
Q242,label,language,mk,Белизе,,,
Q242,label,language,ml,ബെലീസ്,,,
Q242,label,language,mn,Белиз,,,
Q242,label,language,mr,बेलीझ,,,
Q242,label,language,mrj,Белиз,,,
Q242,label,language,ms,Belize,,,
Q242,label,language,my,ဘလိဇ်နိုင်ငံ,,,
Q242,label,language,na,Berij,,,
Q242,label,language,nah,Belice,,,
Q242,label,language,nds,Belize,,,
Q242,label,language,nn,Belize,,,
Q242,label,language,nov,Beliz,,,
Q242,label,language,oc,Belize,,,
Q242,label,language,or,ବେଲିଜ,,,
Q242,label,language,os,Белиз,,,
Q242,label,language,pam,Belize,,,
Q242,label,language,pap,Belize,,,
Q242,label,language,pih,Beles,,,
Q242,label,language,pl,Belize,,,
Q242,label,language,pms,Belize,,,
Q242,label,language,pnb,بیلیز,,,
Q242,label,language,ps,بېلیز,,,
Q242,label,language,pt,Belize,,,
Q242,label,language,pt-br,Belize,,,
Q242,label,language,qu,Bilisi,,,
Q242,label,language,rm,Belize,,,
Q242,label,language,ro,Belize,,,
Q242,label,language,rue,Беліз,,,
Q242,label,language,rw,Belize,,,
Q242,label,language,sa,बेलीज,,,
Q242,label,language,sah,Белиз,,,
Q242,label,language,scn,Belizi,,,
Q242,label,language,sco,Belize,,,
Q242,label,language,se,Belize,,,
Q242,label,language,sh,Belize,,,
Q242,label,language,sk,Belize,,,
Q242,label,language,sl,Belize,,,
Q242,label,language,so,Belise,,,
Q242,label,language,sq,Beliza,,,
Q242,label,language,sr,Белизе,,,
Q242,label,language,ss,IBhelizi,,,
Q242,label,language,su,Bélis,,,
Q242,label,language,sv,Belize,,,
Q242,label,language,ta,பெலீசு,,,
Q242,label,language,te,బెలిజ్,,,
Q242,label,language,tg,Белиз,,,
Q242,label,language,th,ประเทศเบลีซ,,,
Q242,label,language,tl,Belis,,,
Q242,label,language,tr,Belize,,,
Q242,label,language,tt,Белиз,,,
Q242,label,language,ug,بېلىز,,,
Q242,label,language,uk,Беліз,,,
Q242,label,language,ur,بیلیز,,,
Q242,label,language,uz,Beliz,,,
Q242,label,language,vec,Belize,,,
Q242,label,language,vi,Belize,,,
Q242,label,language,vo,Belisän,,,
Q242,label,language,war,Belize,,,
Q242,label,language,wo,Beliis,,,
Q242,label,language,xal,Белсин Орн,,,
Q242,label,language,yi,בעליזע,,,
Q242,label,language,yo,Bẹ̀lísè,,,
Q242,label,language,zea,Belize,,,
Q242,label,language,zh,伯利兹,,,
Q242,label,language,zu,Belize,,,
Q242,label,language,ne,बेलिज,,,
Q242,label,language,nb,Belize,,,
Q242,label,language,pa,ਬੇਲੀਜ਼,,,
Q242,label,language,bxr,Белиз,,,
Q242,label,language,ba,Белиз,,,
Q242,label,language,mt,Beliże,,,
Q242,label,language,sr-ec,Белизе,,,
Q242,label,language,sr-el,Belize,,,
Q242,label,language,mg,Belizy,,,
Q242,label,language,si,බෙලීස්,,,
Q242,label,language,crh-latn,Beliz,,,
Q242,label,language,gsw,Belize,,,
Q242,label,language,tet,Belize,,,
Q242,label,language,kab,Belize,,,
Q242,label,language,sn,Belize,,,
Q242,label,language,bar,Belize,,,
Q242,label,language,xmf,ბელიზი,,,
Q242,label,language,om,Beliiz,,,
Q242,label,language,vep,Beliz,,,
Q242,label,language,szl,Belize,,,
Q242,label,language,cdo,Belize,,,
Q242,label,language,sc,Belize,,,
,,,,,,,
Q242,claim,P610,wikibase-item,47490,normal,,
Q242,claim,P1036,string,2--7282,normal,,
Q242,claim,P1151,wikibase-item,14614550,normal,,
Q242,claim,P35,wikibase-item,9682,normal,,
Q242,claim,P30,wikibase-item,49,normal,,
Q242,claim,P38,wikibase-item,275112,normal,,
Q242,claim,P36,wikibase-item,3043,normal,,
Q242,claim,P47,wikibase-item,774,normal,,
Q242,claim,P47,wikibase-item,96,normal,,
Q242,claim,P37,wikibase-item,1860,normal,,
Q242,claim,P78,wikibase-item,39903,normal,,
Q242,claim,P41,commonsMedia,Flag of Belize.svg,normal,,
Q242,claim,P85,wikibase-item,336345,normal,,
Q242,claim,P85,wikibase-item,40807,normal,,
Q242,claim,P163,wikibase-item,169192,normal,,
Q242,claim,P297,string,BZ,normal,,
Q242,claim,P298,string,BLZ,normal,,
Q242,claim,P299,string,084,normal,,
Q242,claim,P373,string,Belize,normal,,
Q242,claim,P94,commonsMedia,Coat of arms of Belize.svg,normal,,
Q242,claim,P31,wikibase-item,202686,normal,,
Q242,claim,P31,wikibase-item,7275,normal,,
Q242,claim,P31,wikibase-item,160016,normal,,
Q242,claim,P150,wikibase-item,506056,normal,,
Q242,claim,P150,wikibase-item,508773,normal,,
Q242,claim,P150,wikibase-item,512273,normal,,
Q242,claim,P150,wikibase-item,506036,normal,,
Q242,claim,P150,wikibase-item,502652,normal,,
Q242,claim,P150,wikibase-item,506049,normal,,
Q242,claim,P463,wikibase-item,1065,normal,,
Q242,claim,P463,wikibase-item,7785,normal,,
Q242,claim,P463,wikibase-item,7825,normal,,
Q242,claim,P463,wikibase-item,205995,normal,,
Q242,claim,P463,wikibase-item,1045401,normal,,
Q242,claim,P463,wikibase-item,1147937,normal,,
